28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
52.57.51.71,443,147.232.196.157,58769,TCP,265264.000000,5905,26526.400000,3.000000,145943.000000,590,60,1514,37.698293,22260.842029,SSL,10
52.57.51.71,443,147.232.196.157,58770,TCP,620305.000000,5905,62030.500000,4.000000,281374.000000,590,60,1514,16.121102,9519.510563,SSL,10
52.57.51.71,443,147.232.196.157,58771,TCP,1140088.000000,5905,114008.800000,3.000000,510636.000000,590,60,1514,8.771253,5179.424746,SSL,10
188.65.69.71,0,147.232.233.15,0,ICMP,291139893.000000,916,29113989.300000,3.000000,278936885.000000,91,90,94,0.034348,3.146254,ICMP,8
5.42.98.71,38180,147.232.192.217,58787,UDP,937017.000000,1693,93701.700000,17586.000000,575148.000000,169,62,1024,10.672165,1806.797529,Unknown,0
68.37.143.71,6881,147.232.178.171,6881,UDP,247372351.000000,620,24737235.100000,2.000000,68099772.000000,62,62,62,0.040425,2.506343,Skype,15
212.158.139.71,80,147.232.178.130,54376,TCP,3028023.000000,10345,302802.300000,4.000000,3000151.000000,1034,60,1514,3.302485,3416.420549,HTTP,2
212.158.139.71,80,147.232.178.130,54397,TCP,48571.000000,11799,4857.100000,3.000000,21922.000000,1179,60,1514,205.884170,242922.731671,HTTP,2
193.170.140.71,80,147.232.190.103,53241,TCP,113248.000000,11189,11324.800000,3.000000,105074.000000,1118,60,1514,88.301780,98800.861825,HTTP,2
212.158.139.71,80,147.232.178.130,54406,TCP,3034235.000000,10345,303423.500000,3.000000,2996949.000000,1034,60,1514,3.295724,3409.426099,HTTP,2
212.158.139.71,80,147.232.178.130,54418,TCP,3028721.000000,10345,302872.100000,2.000000,2996616.000000,1034,60,1514,3.301724,3415.633200,HTTP,2
86.101.87.75,51413,147.232.184.185,12656,UDP,64767936.000000,776,6476793.600000,66170.000000,61762447.000000,77,62,130,0.154397,11.981237,BitTorrent,5
192.168.184.71,60241,31.13.84.33,443,TCP,29779.000000,1389,2977.900000,227.000000,10567.000000,138,66,583,335.807112,46643.607912,Facebook,12
192.168.184.71,49444,172.217.23.195,80,TCP,184986.000000,853,18498.600000,125.000000,144102.000000,85,60,275,54.058145,4611.159763,Google,16
192.168.184.71,57344,54.215.218.100,443,TCP,911272.000000,1384,91127.200000,2.000000,251316.000000,138,66,460,10.973672,1518.756200,Amazon,19
37.121.175.71,27551,147.232.232.228,26570,UDP,80039901.000000,942,8003990.100000,3.000000,58289798.000000,94,62,146,0.124938,11.769130,Unknown,0
119.206.171.71,32597,147.232.184.185,12656,UDP,1195453277.000000,3590,119545327.700000,21525.000000,600040167.000000,359,359,359,0.008365,3.003045,Unknown,0
168.61.172.71,443,147.232.190.53,57023,TCP,433225.000000,12006,43322.500000,4.000000,152750.000000,1200,62,1514,23.082694,27713.082117,SSL,10
192.168.184.71,52480,149.202.197.119,443,TCP,20690803.000000,1947,2069080.300000,3.000000,10121493.000000,194,66,827,0.483307,94.099780,SSL,10
192.168.184.71,49416,31.13.73.34,443,TCP,326595683.000000,1367,32659568.300000,2.000000,325596818.000000,136,60,444,0.030619,4.185603,Facebook,12
192.168.184.71,35587,173.252.91.112,443,TCP,637361.000000,1655,63736.100000,3.000000,213249.000000,165,66,583,15.689695,2596.644602,Facebook,12
192.168.184.71,33552,185.63.156.206,443,TCP,206804.000000,1534,20680.400000,2.000000,70306.000000,153,66,607,48.354964,7417.651496,SSL,10
192.168.184.71,50958,172.217.23.193,443,TCP,180445.000000,1121,18044.500000,3.000000,149715.000000,112,66,275,55.418549,6212.419297,Google,16
192.168.184.71,33553,185.63.156.206,443,TCP,207366.000000,1540,20736.600000,333.000000,49475.000000,154,66,613,48.223913,7426.482644,SSL,10
192.168.184.71,33553,104.20.93.202,443,TCP,77078.000000,895,7707.800000,2.000000,27452.000000,89,60,248,129.738706,11611.614209,Cloudflare,24
192.168.184.71,37410,62.168.44.117,443,TCP,191001.000000,1832,19100.100000,244.000000,64494.000000,183,66,700,52.355747,9591.572819,SSL,10
192.168.184.71,33563,185.63.156.206,443,TCP,121482.000000,1545,12148.200000,2316.000000,26239.000000,154,66,618,82.316722,12717.933521,SSL,10
192.168.184.71,37905,172.217.23.194,443,TCP,143905.000000,1120,14390.500000,2.000000,43788.000000,112,66,274,69.490289,7782.912338,Google,16
192.168.184.71,37655,104.20.31.2,443,TCP,56065.000000,1475,5606.500000,3.000000,20282.000000,147,60,627,178.364398,26308.748774,Cloudflare,24
192.168.184.71,43030,144.217.79.6,443,TCP,373529.000000,1520,37352.900000,181.000000,115444.000000,152,66,589,26.771683,4069.295824,SSL,10
192.168.184.71,55315,31.13.84.33,443,TCP,28597.000000,1389,2859.700000,3.000000,10321.000000,138,66,583,349.687030,48571.528482,Facebook,12
192.168.184.71,33817,137.74.92.67,443,TCP,39199918.000000,1520,3919991.800000,240.000000,39050585.000000,152,66,589,0.255103,38.775591,SSL,10
192.168.184.71,38680,173.194.76.188,5228,TCP,57850296.000000,1733,5785029.600000,196.000000,57382986.000000,173,66,583,0.172860,29.956632,Google,16
192.168.184.71,48667,104.25.229.116,443,TCP,184849.000000,987,18484.900000,193.000000,82142.000000,98,60,249,54.098210,5339.493316,Cloudflare,24
192.168.184.71,40219,172.217.23.195,443,TCP,77769.000000,1109,7776.900000,4.000000,36902.000000,110,66,263,128.585940,14260.180792,Google,16
192.168.184.71,43550,198.232.125.58,443,TCP,284339.000000,1442,28433.900000,2.000000,163086.000000,144,60,574,35.169287,5071.411238,SSL,10
192.168.184.71,41756,81.171.3.167,443,TCP,178316.000000,1520,17831.600000,2.000000,64655.000000,152,66,589,56.080217,8524.193006,SSL,10
192.168.184.71,38953,104.18.36.50,443,TCP,38987.000000,900,3898.700000,136.000000,17220.000000,90,60,253,256.495755,23084.617950,Cloudflare,24
192.168.184.71,52260,173.252.91.177,443,TCP,586037.000000,1655,58603.700000,235.000000,163962.000000,165,66,583,17.063769,2824.053771,Facebook,12
192.168.184.71,37674,104.20.31.2,443,TCP,117723.000000,1515,11772.300000,2.000000,25386.000000,151,60,662,84.945168,12869.192936,Cloudflare,24
192.168.184.71,48694,104.25.229.116,443,TCP,46407.000000,1023,4640.700000,3.000000,18345.000000,102,60,249,215.484733,22044.088176,Cloudflare,24
192.168.184.71,34608,62.168.44.124,443,TCP,495851.000000,1848,49585.100000,336.000000,287487.000000,184,66,716,20.167349,3726.926032,SSL,10
192.168.184.71,57130,172.217.23.195,80,TCP,468406.000000,859,46840.600000,2.000000,237364.000000,85,60,275,21.349001,1833.879156,Google,16
192.168.184.71,42810,104.20.11.73,443,TCP,120710.000000,1273,12071.000000,175.000000,45563.000000,127,60,632,82.843178,10545.936542,Cloudflare,24
192.168.184.71,43576,198.232.125.58,443,TCP,129990.000000,1747,12999.000000,372.000000,43177.000000,174,60,571,76.928995,13439.495346,SSL,10
192.168.184.71,42811,104.20.11.73,443,TCP,119500.000000,1478,11950.000000,103.000000,43414.000000,147,60,647,83.682008,12368.200837,Cloudflare,24
192.168.184.71,55610,172.217.23.195,80,TCP,217038.000000,865,21703.800000,272.000000,183182.000000,86,60,275,46.074881,3985.477198,Google,16
192.168.184.71,42812,104.20.11.73,443,TCP,138263.000000,2453,13826.300000,514.000000,24952.000000,245,60,709,72.325930,17741.550523,Cloudflare,24
192.168.184.71,42813,104.20.11.73,443,TCP,79699.000000,1809,7969.900000,2.000000,32526.000000,180,60,699,125.472089,22697.900852,Cloudflare,24
192.168.184.71,42814,104.20.11.73,443,TCP,41435699.000000,1808,4143569.900000,3.000000,41358732.000000,180,60,692,0.241338,43.633872,Cloudflare,24
192.168.184.71,42818,104.20.11.73,443,TCP,83206.000000,1515,8320.600000,2.000000,19443.000000,151,60,684,120.183641,18207.821551,Cloudflare,24
192.168.184.71,42562,172.217.23.202,443,UDP,62289.000000,8021,6228.900000,174.000000,31081.000000,802,81,1392,160.541990,128770.729984,Google,16
192.168.184.71,42819,104.20.11.73,443,TCP,128778.000000,1514,12877.800000,3.000000,40650.000000,151,60,683,77.653015,11756.666511,Cloudflare,24
192.168.184.71,42821,104.20.11.73,443,TCP,126203.000000,1514,12620.300000,3.000000,46507.000000,151,60,683,79.237419,11996.545249,Cloudflare,24
192.168.184.71,42822,104.20.11.73,443,TCP,107770.000000,1515,10777.000000,2.000000,41682.000000,151,60,684,92.790201,14057.715505,Cloudflare,24
192.168.184.71,42823,104.20.11.73,443,TCP,119403.000000,1516,11940.300000,2.000000,35920.000000,151,60,685,83.749990,12696.498413,Cloudflare,24
192.168.184.71,42824,104.20.11.73,443,TCP,124067.000000,1523,12406.700000,41.000000,32455.000000,152,60,692,80.601610,12275.625267,Cloudflare,24
192.168.184.71,33608,104.20.93.202,443,TCP,669084.000000,4971,66908.400000,421.000000,527330.000000,497,60,1414,14.945807,7429.560414,Cloudflare,24
192.168.184.71,54861,5.79.110.99,443,TCP,139523.000000,1520,13952.300000,285.000000,32396.000000,152,66,589,71.672771,10894.261161,SSL,10
192.168.184.71,47039,64.233.184.188,5228,TCP,58063757.000000,2058,5806375.700000,718.000000,57396682.000000,205,66,847,0.172224,35.443797,Google,16
192.168.184.71,59483,173.252.91.112,443,TCP,641504.000000,2018,64150.400000,4.000000,167557.000000,201,66,583,15.588367,3145.732529,Facebook,12
192.168.184.71,39010,173.252.91.112,443,TCP,1558142.000000,1635,155814.200000,7.000000,995669.000000,163,66,583,6.417900,1049.326698,Facebook,12
192.168.184.71,33122,103.235.46.39,80,TCP,109232404.000000,1622,10923240.400000,1185.000000,48417286.000000,162,60,227,0.091548,14.849074,HTTP,2
192.168.184.71,48220,216.58.201.68,443,TCP,223041.000000,1110,22304.100000,129.000000,156809.000000,111,66,264,44.834806,4976.663483,Google,16
192.168.184.71,45205,173.252.91.112,443,TCP,666387.000000,1656,66638.700000,2.000000,187083.000000,165,66,583,15.006295,2485.042475,Facebook,12
192.168.184.71,60535,173.252.91.112,443,TCP,746854.000000,1658,74685.400000,330.000000,198453.000000,165,66,583,13.389498,2219.978737,Facebook,12
192.168.184.71,48241,173.252.91.112,443,TCP,574001.000000,1657,57400.100000,358.000000,164387.000000,165,66,583,17.421572,2886.754553,Facebook,12
192.168.184.71,32878,195.146.144.9,443,TCP,111176.000000,1626,11117.600000,2.000000,46095.000000,162,66,704,89.947471,14625.458732,SSL,10
192.168.184.71,32879,195.146.144.9,443,TCP,102089.000000,990,10208.900000,3.000000,40480.000000,99,66,262,97.953746,9697.420878,SSL,10
192.168.184.71,32880,195.146.144.9,443,TCP,104406.000000,1665,10440.600000,2.000000,46345.000000,166,66,741,95.779936,15947.359347,SSL,10
192.168.184.71,32881,195.146.144.9,443,TCP,104593.000000,1665,10459.300000,283.000000,54964.000000,166,66,741,95.608693,15918.847342,SSL,10
192.168.184.71,32882,195.146.144.9,443,TCP,104525.000000,1665,10452.500000,2.000000,42774.000000,166,66,741,95.670892,15929.203540,SSL,10
192.168.184.71,32883,195.146.144.9,443,TCP,123146.000000,1665,12314.600000,256.000000,73158.000000,166,66,741,81.204424,13520.536599,SSL,10
192.168.184.71,32884,195.146.144.9,443,TCP,119888.000000,1665,11988.800000,2.000000,41025.000000,166,66,741,83.411184,13887.962098,SSL,10
192.168.184.71,56181,31.13.66.33,443,TCP,555125.000000,1389,55512.500000,8.000000,304847.000000,138,66,583,18.013961,2502.139158,Facebook,12
192.168.184.71,36242,173.252.91.112,443,TCP,545752.000000,1658,54575.200000,285.000000,163360.000000,165,66,583,18.323341,3038.009939,Facebook,12
192.168.184.71,57981,195.146.144.8,443,TCP,1558362.000000,1629,155836.200000,349.000000,1436478.000000,162,66,691,6.416994,1045.328364,SSL,10
192.168.184.71,57989,195.146.144.8,443,TCP,205960.000000,1651,20596.000000,3.000000,60158.000000,165,66,724,48.553117,8016.119635,SSL,10
192.168.184.71,32897,195.146.144.9,443,TCP,302402.000000,1683,30240.200000,216.000000,94951.000000,168,66,758,33.068564,5565.439382,SSL,10
192.168.184.71,32900,195.146.144.9,443,TCP,252256.000000,1554,25225.600000,2.000000,154377.000000,155,66,634,39.642268,6160.408474,SSL,10
192.168.184.71,32901,195.146.144.9,443,TCP,40618144.000000,2097,4061814.400000,1910.000000,40319250.000000,209,66,628,0.246195,51.627174,SSL,10
192.168.184.71,49032,172.217.23.196,443,TCP,68577.000000,1110,6857.700000,3.000000,26394.000000,111,66,264,145.821485,16186.184872,Google,16
192.168.184.71,32902,195.146.144.9,443,TCP,247586.000000,1563,24758.600000,2.000000,97601.000000,156,66,631,40.390006,6312.957922,SSL,10
192.168.184.71,32903,195.146.144.9,443,TCP,232363.000000,1556,23236.300000,3.000000,104813.000000,155,66,636,43.036112,6696.418965,SSL,10
192.168.184.71,32904,195.146.144.9,443,TCP,483807.000000,1562,48380.700000,84.000000,236514.000000,156,66,630,20.669399,3228.560149,SSL,10
192.168.184.71,32905,195.146.144.9,443,TCP,246946.000000,1543,24694.600000,2.000000,107735.000000,154,66,623,40.494683,6248.329594,SSL,10
192.168.184.71,32907,195.146.144.9,443,TCP,247126.000000,1598,24712.600000,3.000000,104770.000000,159,66,678,40.465188,6466.337010,SSL,10
192.168.184.71,47754,173.252.91.177,443,TCP,595721.000000,1648,59572.100000,187.000000,165255.000000,164,66,583,16.786382,2766.395679,Facebook,12
192.168.184.71,51593,172.217.23.202,443,TCP,53664.000000,1425,5366.400000,357.000000,15989.000000,142,66,583,186.344663,26554.114490,Google,16
192.168.184.71,58765,216.58.201.66,443,TCP,85444.000000,1083,8544.400000,2.000000,32916.000000,108,66,279,117.035719,12674.968400,Google,16
192.168.184.71,40843,173.252.91.177,443,TCP,550093.000000,1654,55009.300000,2.000000,164549.000000,165,66,583,18.178744,3006.764311,Facebook,12
192.168.184.71,58766,216.58.201.66,443,TCP,93907.000000,1123,9390.700000,3.000000,30215.000000,112,66,277,106.488334,11958.639931,Google,16
192.168.184.71,58767,216.58.201.66,443,TCP,97190.000000,954,9719.000000,4.000000,39372.000000,95,60,277,102.891244,9815.824673,Google,16
192.168.184.71,45457,66.102.1.188,5228,TCP,57835234.000000,1770,5783523.400000,329.000000,57535268.000000,177,66,583,0.172905,30.604182,Google,16
192.168.184.71,53908,216.58.201.78,443,TCP,259550.000000,1158,25955.000000,2.000000,116127.000000,115,66,274,38.528222,4461.568099,Google,16
192.168.184.71,58260,216.58.201.99,80,TCP,129027.000000,853,12902.700000,181.000000,90328.000000,85,60,275,77.503158,6611.019399,Google,16
192.168.184.71,50847,173.252.91.112,443,TCP,693330.000000,1656,69333.000000,3.000000,212492.000000,165,66,583,14.423146,2388.473022,Facebook,12
192.168.184.71,51356,151.80.66.32,443,TCP,128789.000000,1850,12878.900000,4.000000,45353.000000,185,66,728,77.646383,14364.580826,SSL,10
192.168.184.71,58011,195.146.144.8,443,TCP,111380.000000,1632,11138.000000,2.000000,43080.000000,163,66,708,89.782726,14652.540851,SSL,10
192.168.184.71,42397,31.13.84.34,443,TCP,148942146.000000,1397,14894214.600000,339.000000,148431116.000000,139,66,444,0.067140,9.379481,Facebook,12
192.168.184.71,38304,74.125.206.157,443,TCP,105559.000000,1700,10555.900000,2.000000,39630.000000,170,66,647,94.733751,16104.737635,Google,16
192.168.184.71,56483,31.13.73.34,443,TCP,698917.000000,1373,69891.700000,340.000000,251479.000000,137,66,444,14.307851,1964.467884,Facebook,12
192.168.184.71,34226,103.235.46.39,80,TCP,330582730.000000,787,33058273.000000,430.000000,270025884.000000,78,60,227,0.030250,2.380645,HTTP,2
192.168.184.71,58278,173.252.91.112,443,TCP,896142.000000,1669,89614.200000,3.000000,354101.000000,166,66,583,11.158946,1862.428053,Facebook,12
192.168.184.71,60841,173.252.91.112,443,TCP,943781.000000,1668,94378.100000,91.000000,525952.000000,166,66,583,10.595678,1767.359165,Facebook,12
192.168.184.71,33457,173.252.91.112,443,TCP,547973.000000,1656,54797.300000,277.000000,164634.000000,165,66,583,18.249074,3022.046707,Facebook,12
192.168.184.71,45230,62.209.227.211,443,TCP,138341.000000,1817,13834.100000,215.000000,45011.000000,181,66,684,72.285150,13134.211839,SSL,10
192.168.184.71,58031,173.252.91.112,443,TCP,691399.000000,1650,69139.900000,2.000000,226707.000000,165,66,583,14.463428,2386.465702,Facebook,12
192.168.184.71,51374,172.217.23.193,443,UDP,219347.000000,4748,21934.700000,2.000000,148119.000000,474,80,1392,45.589864,21646.067646,Google,16
192.168.184.71,59060,172.217.23.227,443,TCP,137771.000000,1069,13777.100000,2.000000,85891.000000,106,66,265,72.584216,7759.252673,Google,16
192.168.184.71,58046,195.146.144.8,443,TCP,299588.000000,3164,29958.800000,165.000000,236574.000000,316,66,1414,33.379174,10561.170674,SSL,10
192.168.184.71,47542,23.23.178.66,443,TCP,384509.000000,3048,38450.900000,323.000000,132663.000000,304,66,1414,26.007194,7926.992606,Amazon,19
192.168.184.71,44725,173.252.91.112,443,TCP,669561.000000,1655,66956.100000,280.000000,226977.000000,165,66,583,14.935159,2471.768816,Facebook,12
192.168.184.71,45242,62.209.227.211,443,TCP,144339.000000,1945,14433.900000,444.000000,68001.000000,194,66,812,69.281345,13475.221527,SSL,10
192.168.184.71,47546,23.23.178.66,443,TCP,347575.000000,3101,34757.500000,406.000000,114426.000000,310,66,1414,28.770769,8921.815436,Amazon,19
147.232.198.71,0,8.8.4.4,0,ICMP,600811934.000000,600,60081193.400000,10000000.000000,120150027.000000,60,60,60,0.016644,0.998649,ICMP,8
192.168.184.71,40388,173.252.91.112,443,TCP,610638.000000,1397,61063.800000,218.000000,197745.000000,139,66,478,16.376315,2287.771151,Facebook,12
192.168.184.71,52415,173.252.91.112,443,TCP,552166.000000,1658,55216.600000,3.000000,164055.000000,165,66,583,18.110496,3002.720196,Facebook,12
192.168.184.71,40643,104.244.43.172,443,TCP,359811.000000,1539,35981.100000,2.000000,113829.000000,153,66,607,27.792369,4277.245554,Twitter,13
192.168.184.71,33988,185.60.216.15,443,TCP,241513.000000,2852,24151.300000,159.000000,157841.000000,285,66,1414,41.405639,11808.888134,Facebook,12
192.168.184.71,46028,173.252.91.112,443,TCP,1001758.000000,1656,100175.800000,249.000000,380324.000000,165,66,583,9.982451,1653.093861,Facebook,12
192.168.184.71,39883,37.9.170.177,443,TCP,4008784.000000,1661,400878.400000,1158.000000,1318978.000000,166,66,263,2.494522,414.340109,SSL,10
192.168.184.71,42466,173.252.91.112,443,TCP,661145.000000,1627,66114.500000,264.000000,161595.000000,162,66,583,15.125275,2460.882257,Facebook,12
192.168.184.71,46811,173.252.91.112,443,TCP,431729.000000,1698,43172.900000,3.000000,166109.000000,169,66,583,23.162678,3933.022799,Facebook,12
192.168.184.71,48594,173.252.91.112,443,TCP,548663.000000,1671,54866.300000,4.000000,164603.000000,167,66,583,18.226124,3045.585359,Facebook,12
192.168.184.71,39889,37.9.170.177,443,TCP,15985211.000000,1488,1598521.100000,900.000000,8030675.000000,148,66,263,0.625578,93.086041,SSL,10
192.168.184.71,42455,194.213.62.34,443,TCP,364770.000000,1953,36477.000000,332.000000,219961.000000,195,66,828,27.414535,5354.058722,SSL,10
192.168.184.71,35799,173.252.91.112,443,TCP,598505.000000,1704,59850.500000,213.000000,171921.000000,170,66,583,16.708298,2847.094009,Facebook,12
192.168.184.71,37078,40.127.129.109,443,TCP,578866.000000,2315,57886.600000,544.000000,365599.000000,231,66,1335,17.275155,3999.198433,Skype,15
192.168.184.71,39911,173.252.91.112,443,TCP,548507.000000,1659,54850.700000,253.000000,163289.000000,165,66,583,18.231308,3024.573980,Facebook,12
192.168.184.71,57832,173.252.91.112,443,TCP,616552.000000,1650,61655.200000,3.000000,190232.000000,165,66,583,16.219232,2676.173299,Facebook,12
192.168.184.71,48367,108.177.15.188,5228,TCP,58428467.000000,1842,5842846.700000,22.000000,57698216.000000,184,66,631,0.171149,31.525729,Google,16
192.168.184.71,60400,194.213.222.29,443,TCP,264431.000000,1855,26443.100000,2.000000,122739.000000,185,66,716,37.817049,7015.062530,SSL,10
192.168.184.71,47091,69.147.254.138,443,TCP,391618.000000,1520,39161.800000,2.000000,182248.000000,152,66,589,25.535088,3881.333340,SSL,10
192.168.184.71,44789,2.17.158.68,443,TCP,115884.000000,2223,11588.400000,187.000000,30771.000000,222,66,1298,86.293190,19182.976080,SSL,10
192.168.184.71,44791,2.17.158.68,443,TCP,192768.000000,1543,19276.800000,49.000000,73707.000000,154,66,618,51.875830,8004.440571,SSL,10
192.168.184.71,57080,216.58.201.68,443,UDP,480931.000000,6347,48093.100000,151.000000,198650.000000,634,80,1392,20.793004,13197.319366,Google,16
192.168.184.71,43004,40.127.129.109,443,TCP,28074329.000000,3552,2807432.900000,938.000000,27767649.000000,355,66,1351,0.356197,126.521279,Skype,15
162.254.192.71,27030,147.232.233.15,55073,UDP,2419589.000000,1940,241958.900000,200581.000000,306673.000000,194,194,194,4.132933,801.789064,Unknown,0
162.254.196.71,27046,147.232.233.15,55093,UDP,1815735.000000,1950,181573.500000,199492.000000,204511.000000,195,195,195,5.507412,1073.945262,Unknown,0
162.254.193.71,27015,147.232.233.15,55088,UDP,3530395.000000,1810,353039.500000,199383.000000,1912645.000000,181,181,181,2.832544,512.690506,Unknown,0
147.232.198.71,10003,172.217.23.226,443,TCP,80894574.000000,1095,8089457.400000,2753.000000,58277645.000000,109,60,389,0.123618,13.536137,Google,16
147.232.198.71,10001,216.58.201.110,443,TCP,115132152.000000,918,11513215.200000,2074.000000,57925066.000000,91,60,195,0.086857,7.973446,Google,16
147.232.198.71,10000,92.240.241.13,80,TCP,135368.000000,1059,13536.800000,1956.000000,72575.000000,105,60,513,73.872703,7823.119201,HTTP,2
147.232.198.71,10000,172.217.23.238,443,TCP,100470040.000000,1794,10047004.000000,219.000000,99963023.000000,179,66,866,0.099532,17.856069,Google,16
147.232.198.71,10001,216.58.201.78,443,TCP,486328687.000000,1870,48632868.700000,244.000000,245457144.000000,187,66,973,0.020562,3.845136,Google,16
147.232.198.71,10002,172.217.23.202,443,TCP,436924.000000,1926,43692.400000,148.000000,199350.000000,192,66,1070,22.887276,4408.089279,Google,16
147.232.198.71,10002,87.244.200.18,443,TCP,110165.000000,1367,11016.500000,2038.000000,62377.000000,136,60,338,90.772932,12408.659738,SSL,10
147.232.198.71,10002,40.77.229.133,443,TCP,373956.000000,2312,37395.600000,2918.000000,103960.000000,231,60,1494,26.741114,6182.545540,SSL,10
147.232.198.71,10002,216.58.201.106,443,TCP,494525.000000,4207,49452.500000,2.000000,377839.000000,420,66,1434,20.221425,8507.153329,Google,16
147.232.198.71,10002,172.217.23.206,443,UDP,2529967.000000,5313,252996.700000,197.000000,1986480.000000,531,77,1392,3.952621,2100.027392,Google,16
147.232.198.71,10002,172.217.23.234,443,TCP,733623.000000,2961,73362.300000,316.000000,572959.000000,296,66,1434,13.630979,4036.133000,Google,16
147.232.198.71,10002,204.79.197.213,443,TCP,352929.000000,993,35292.900000,1993.000000,117112.000000,99,60,268,28.334311,2813.597069,MS_OneDrive,25
147.232.198.71,10022,31.13.84.8,443,TCP,21292396.000000,2176,2129239.600000,10878.000000,10377284.000000,217,60,863,0.469651,102.196108,Facebook,12
147.232.198.71,10010,87.244.222.81,443,TCP,122577231.000000,785,12257723.100000,11450.000000,58104265.000000,78,60,100,0.081581,6.404126,SSL,10
147.232.198.71,10007,87.244.222.82,443,TCP,122343301.000000,766,12234330.100000,2139.000000,58233019.000000,76,60,100,0.081737,6.261070,SSL,10
147.232.198.71,10006,87.244.222.81,443,TCP,7747238.000000,1342,774723.800000,2090.000000,7702132.000000,134,60,362,1.290783,173.223025,SSL,10
147.232.198.71,10004,50.19.218.211,443,TCP,4700344.000000,1217,470034.400000,23.000000,1843016.000000,121,66,583,2.127504,258.917220,Amazon,19
147.232.198.71,10005,172.217.23.238,443,TCP,135243.000000,7756,13524.300000,116.000000,66761.000000,775,66,1434,73.940980,57348.624328,Google,16
147.232.198.71,10005,157.56.96.58,443,TCP,658917.000000,1396,65891.700000,2157.000000,134741.000000,139,60,491,15.176418,2118.627991,SSL,10
147.232.198.71,10005,52.169.189.83,443,TCP,295477.000000,1011,29547.700000,2138.000000,54866.000000,101,60,268,33.843582,3421.586113,SSL,10
147.232.198.71,10005,40.77.229.133,443,TCP,180406.000000,2312,18040.600000,2003.000000,51005.000000,231,60,1494,55.430529,12815.538286,SSL,10
147.232.198.71,10006,31.13.84.8,443,TCP,188210.000000,1931,18821.000000,88.000000,93793.000000,193,66,804,53.132140,10259.816163,Facebook,12
147.232.198.71,10006,31.192.120.36,443,TCP,164817.000000,1822,16481.700000,2166.000000,68210.000000,182,60,720,60.673353,11054.684893,SSL,10
147.232.198.71,10006,94.199.253.32,443,TCP,6045655.000000,973,604565.500000,2873.000000,5628652.000000,97,60,282,1.654080,160.942032,SSL,10
147.232.198.71,10007,87.244.222.81,443,TCP,100913.000000,1635,10091.300000,2647.000000,28655.000000,163,60,571,99.095260,16202.075055,SSL,10
147.232.198.71,10006,185.59.208.184,443,TCP,270529.000000,1752,27052.900000,2674.000000,154912.000000,175,60,836,36.964614,6476.200333,SSL,10
147.232.198.71,10006,40.77.229.133,443,TCP,186255.000000,2312,18625.500000,2141.000000,53753.000000,231,60,1494,53.689834,12413.089581,SSL,10
147.232.198.71,10007,94.199.253.33,443,TCP,3219999.000000,1809,321999.900000,2430.000000,3083988.000000,180,60,707,3.105591,561.801417,SSL,10
147.232.198.71,10007,94.199.253.32,443,TCP,3357449.000000,1491,335744.900000,4993.000000,3078618.000000,149,60,825,2.978452,444.087163,SSL,10
147.232.198.71,10007,31.13.84.37,443,TCP,152160.000000,1842,15216.000000,206.000000,75910.000000,184,66,908,65.720294,12105.678233,Facebook,12
147.232.198.71,10010,216.58.201.74,443,TCP,2004633.000000,1701,200463.300000,93.000000,1503346.000000,170,66,584,4.988444,848.534370,Google,16
147.232.198.71,10009,35.160.19.195,443,TCP,900001496.000000,763,90000149.600000,2337.000000,299999975.000000,76,60,93,0.011111,0.847776,Amazon,19
147.232.198.71,10007,52.36.179.231,443,TCP,1402347.000000,1875,140234.700000,2240.000000,779146.000000,187,60,956,7.130903,1337.044255,Amazon,19
147.232.198.71,10007,205.185.208.142,443,TCP,5756092.000000,1168,575609.200000,2011.000000,5201979.000000,116,60,571,1.737290,202.915450,SSL,10
147.232.198.71,10016,31.13.92.36,443,TCP,705893.000000,3338,70589.300000,5067.000000,290654.000000,333,60,948,14.166453,4728.762008,Facebook,12
147.232.198.71,10010,172.217.23.202,443,TCP,384077.000000,2056,38407.700000,184.000000,245887.000000,205,66,584,26.036446,5353.093260,Google,16
147.232.198.71,10010,216.58.201.100,443,TCP,897368632.000000,2129,89736863.200000,1271.000000,656730161.000000,212,66,889,0.011144,2.372492,Google,16
147.232.198.71,10010,172.217.23.206,443,TCP,81274.000000,1518,8127.400000,2090.000000,33329.000000,151,60,496,123.040579,18677.559859,Google,16
147.232.198.71,10011,31.13.84.8,443,TCP,144127.000000,1723,14412.700000,142.000000,80354.000000,172,66,789,69.383252,11954.734366,Facebook,12
147.232.198.71,10011,172.217.23.234,443,TCP,145397.000000,2802,14539.700000,251.000000,78802.000000,280,66,1434,68.777210,19271.374237,Google,16
147.232.198.71,10011,87.244.222.81,443,TCP,64918.000000,1122,6491.800000,2682.000000,12233.000000,112,60,293,154.040482,17283.342062,SSL,10
